NO_MUNICIPIO,CO_MUNICIPIO,SG_UF,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Serrania,3166907,MG,0.103462603878116,0.307479734708917,0.475991792065663,0.511080725929609,0.428940092165899,0.364013437542849,0.299450549450549,0.313725490196078,0.394690377096733,0.373121458487312,0.604820627802691,0.458122540753232,0.268249258160237,0.275321768326805,0.283389450056117,0.22584441054696
Viçosa,3171303,MG,0.311696804581488,0.360577038333373,0.405284705501189,0.381228306534653,0.371072050765849,0.475363712072793,0.518429367604007,0.531811492110387,0.546496102501459,0.588981621821515,0.611455475613131,0.592830781837411,0.682013283051349,0.724032837133421,0.802435218649561,0.726343836083183
Abre Campo,3100302,MG,0.374364283638477,0.376022986051808,0.35,0.335051465140839,0.425652323227895,0.408646530030509,0.453557804593227,0.454042288338532,0.501580768416559,0.562880448015583,0.594588270252201,0.636363636363636,0.803728560775541,0.954155228465143,0.89041095890411,0.846153846153846
Pedra Bonita,3148756,MG,0.158440309151823,0.167000823457807,0.264250483860898,0.247504487727951,0.283688068845841,0.335071914019282,0.394657289160343,0.502418730650155,0.430267753201397,0.502504173622704,0.495472643205754,0.539181286549708,0.6359375,NA,NA,NA
Alvinópolis,3102308,MG,0.547770700636943,0.58273381294964,0.612403100775194,0.5703125,0.560982516396587,0.612068965517241,0.654205607476635,0.642201834862385,0.663636363636364,0.611111111111111,0.486298192289234,0.647058823529412,0.660550458715596,0.686205981647012,0.916666666666667,0.907505810149146
Amparo do Serra,3102506,MG,0.140984719864177,0.025682075912214,0.0376500410049952,0.0771134805788271,0.117575757575758,0.121858277930923,0.206172839506173,0.367681262008292,0.27603598691385,0.251170960187354,0.339145987033311,0.577684407096172,0.536784741144414,0.506060606060606,0.504714912280702,0.409313725490196
Araponga,3103702,MG,0.124105527502498,0.144353643686087,0.248092892329346,0.245075107853839,0.346590326690193,0.353236668082267,0.394270673759853,0.437269152865483,0.458266773162939,0.462264462264462,0.52073316283035,0.527918781725888,0.376262237941463,0.496783770410688,0.435150884495317,0.509214092140921
Barra Longa,3105707,MG,0.149991905455723,0.136737089201878,0.188819226750261,0.221709006928406,0.23321554770318,0.196042593769866,0.286982845610494,0.222430245198695,0.229144095341278,0.323731539698786,0.243878550440744,0.311885612153709,0.699960074527549,NA,0.4931650893796,0.36629746835443
Cajuri,3110202,MG,0.206096451319381,0.037593984962406,0.122875816993464,0.161644345238095,0.100393700787402,0.0960648148148148,0.283621683967705,0.165548098434004,0.198079231692677,0.467441860465116,0.377804014167651,0.367945823927765,0.384526558891455,0.542991755005889,0.655601659751037,0.637512147716229
Canaã,3111705,MG,0.210790558261521,0.230156366344006,0.279716466739368,0.291665172970066,0.182174688057041,0.285975247750833,0.263667094066908,0.310515873015873,0.210213150561121,0.479567307692308,0.419621026894866,0.662308587803349,NA,0.865384615384615,0.607142857142857,0.355166051660517
Coimbra,3116704,MG,0.0880724829674489,0.0170948012232416,0.0465659639208868,0.0731719710699708,0.0665030005455538,0.170084284099085,0.374023398770573,0.484196040131404,0.498361998361998,0.481356945378465,0.60559796437659,0.607769423558897,0.58953341740227,0.378075871496924,0.572629051620648,0.577488687782805
Dom Silvério,3122702,MG,0.6875,0.8,0.794871794871795,0.849056603773585,0.844827586206897,0.903846153846154,0.851851851851852,0.913793103448276,0.903846153846154,0.912280701754386,0.928571428571429,0.912280701754386,1,0.977777777777778,NA,1
Sem-Peixe,3165560,MG,0.26044226044226,0.341878500646273,0.405349794238683,0.335944616505739,0.335438596491228,0.141211955031533,0.366788321167883,0.202357563850688,0.0990196078431373,0.200202810372302,0.231087470449173,0.172161172161172,0.358741258741259,0.765690376569038,0.252100840336134,0.605617608409987
Guaraciaba,3128204,MG,0.0970294618943268,0.175765864332604,0.180850377443706,0.236489105993642,0.306454359673025,0.380546955624355,0.544512195121951,0.364353579911775,0.535734705546026,0.621074715755279,0.629938786867001,0.627906976744186,0.549502006838115,0.774719673802243,0.704622871046229,0.481197408593343
Jequeri,3135506,MG,0.506422715767832,0.594997435593956,0.651434827299737,0.668051688441494,0.713029407626284,0.79047619047619,0.727547988340073,0.732934789239309,0.734607218683652,0.750484939759036,0.707317073170732,0.75705373644604,0.736434108527132,0.901785714285714,0.88621955288622,0.897144711226476
Pedra do Anta,3148806,MG,0.0568086883876358,0.115602836879433,0.0931623931623932,0.149969078540507,0.158432708688245,0.164556962025316,0.161904761904762,0.214114832535885,0.633802816901408,0.201754385964912,0.170658682634731,0.0363984674329502,0.255952380952381,0.117884130982368,0.134498834498835,0.195520121488231
Piedade de Ponte Nova,3150208,MG,0.450952901478067,0.576923076923077,875,875,875,0.911764705882353,0.535672514619883,0.892857142857143,0.923076923076923,0.962962962962963,0.766666666666667,0.785714285714286,0.777777777777778,0.666666666666667,0.88,0.88
Oratórios,3145851,MG,0.177631578947368,0.314356435643564,0.385348837209302,0.452813067150635,0.252378828427,0.208914559721011,0.303603603603604,0.27068345323741,0.152054794520548,0.507141921111257,0.613656783468104,0.223529411764706,0.221936589545844,0.224151539068666,0.451984126984127,0.859084406294707
Porto Firme,3152303,MG,0.550847457627119,0.511546792484933,0.402985884907709,0.267781441356571,0.352414901796324,0.265647921760391,0.297024143739472,0.503505849937285,0.722222222222222,0.793348783314021,0.808855721393035,0.826808527573993,0.953488372093023,0.943417244705774,0.891304347826087,0.88
Raul Soares,3154002,MG,0.235478234636029,0.287537331121119,0.324687354013521,0.37329442266846,0.437286270701394,0.4620130399348,0.591316208713629,0.617751809508332,0.59508411470505,0.604617095498263,0.655004234895539,0.612503124629978,0.743165162744064,0.741001137158852,0.775999224235787,0.7342586544742
Vermelho Novo,3171154,MG,0.168699414419455,0.276534133533383,0.282066538598847,0.113813813813814,0.0492610837438423,0.146814404432133,0.0497191011235955,0.0907849089332177,0.120689655172414,0.136587510993843,0.155115771767983,0.126535685262202,0.552727272727273,0.371052631578947,0.107843137254902,0.231536349183408
Rio Casca,3154903,MG,0.417142857142857,0.305855481727575,0.543478260869565,0.563074338026537,0.585365853658537,0.652463378379912,0.746897912631026,0.724137931034483,0.713317132092836,0.724489795918367,0.744444444444444,0.78021978021978,0.831578947368421,0.924731182795699,0.978260869565217,0.973214285714286
Rio Doce,3155009,MG,0.121989121989122,0.0975012248897599,0.28881566194999,0.330532212885154,0.373721722962504,0.47198275862069,0.710059171597633,0.515463917525773,0.493958777540867,0.569672131147541,0.405045871559633,0.100056211354694,0.652823920265781,0.626391096979332,0.895209580838323,0.469675599435825
Santa Cruz do Escalvado,3157401,MG,0.136837029893925,0.103286384976526,0.172611464968153,0.178670863091635,0.221784776902887,0.373998664886515,0.35247381726255,0.585378323108384,0.914256198347107,0.576693227091633,NA,NA,NA,0.797479747974797,NA,NA
Santo Antônio do Grama,3160108,MG,0.364864864864865,0.462962962962963,0.471698113207547,0.490196078431373,0.54,0.568181818181818,0.66,0.673913043478261,0.731707317073171,0.714285714285714,0.666666666666667,0.765957446808511,0.843137254901961,0.857142857142857,0.861111111111111,0.85
São Miguel do Anta,3163805,MG,0.25317380156942,0.303996565451565,0.238219138479329,0.254092261904762,0.208138220571613,0.182172750777861,0.182239540607055,0.181226053639847,0.254150653343582,0.389136904761905,0.451512985465809,0.0963123644251627,0.146292585170341,0.605676328502415,0.616697135892748,0.927763819095477
São Pedro dos Ferros,3164001,MG,0.49061295741247,0.521456692913386,0.574583987094208,0.561183561183561,0.588978309519711,0.629699186188264,0.617320165574786,0.618894304140206,0.533841498053068,0.597426716958012,0.697218620677406,0.770407880900991,0.784630485460717,0.709119496855346,0.803571428571429,0.833333333333333
Sericita,3166303,MG,0.189310954063604,0.183524461678079,0.285185185185185,0.200717912105347,0.2857342429393,0.280810071154899,0.409723445481769,0.580101760176018,0.583438952260245,0.295683027794205,0.583333333333333,0.717230769230769,0.804347826086957,0.724662746454514,0.825715786708694,0.758532382365612
Teixeiras,3168507,MG,0.412073192176009,0.522392971839584,0.684966877488353,0.652357613655569,0.663702271628806,0.698981501800767,0.715453919174025,0.757824275727833,0.753132626243664,0.687751717602464,0.6282774049217,0.611969111969112,0.543719360100319,0.468255751258088,0.518010883690708,0.514943625753389
Urucânia,3170503,MG,0.201970443349754,0.230333396357219,0.312379610054029,0.448598130841121,0.557377049180328,0.580357142857143,0.755555555555556,0.88659793814433,0.872340425531915,0.896551724137931,0.933333333333333,0.988636363636364,0.988636363636364,0.955555555555556,0.979166666666667,1
Carrancas,3114600,MG,0.147700237906423,0.241512111077328,0.203483309143687,0.137326607818411,0.141085790884719,0.179808093450146,0.168894289185905,0.180441525269112,0.139846743295019,0.201636904761905,0.221529433339446,0.228188929001203,0.112099644128114,0.716756756756757,0.474279835390946,0.206686930091185
Conceição da Barra de Minas,3115201,MG,0.112670343932511,0.275745861829716,0.329495614035088,0.146376621674748,0.0888123924268502,0.0813725490196079,0.321155108291402,0.372137666255313,0.175041528239203,0.363636363636364,0.166442953020134,0.485001144950767,0.678571428571429,0.709677419354839,0.805555555555556,0.878787878787879
Coronel Xavier Chaves,3119708,MG,0.189330062854515,0.341085899513776,0.179160021265284,0.00112994350282483,0.271076381245873,0.307295285359802,0.385699001426534,0.551048951048951,0.526988636363636,0.532503457814661,0.527322404371585,0.127196652719665,0.346264367816092,0.514603616133519,0.0189393939393939,0.532808398950131
Dores de Campos,3123007,MG,0.278926433522369,0.379746835443038,0.420289855072464,0.390150642256647,0.444609158078027,0.468013659647126,0.426829268292683,0.573529411764706,0.557692307692308,0.581818181818182,0.647042253521127,0.637605563835072,0.757938319097607,0.724974398361495,0.736955686027818,0.819672131147541
Ibituruna,3130002,MG,0.0619707467282525,0.143768894860598,0.161081213307241,0.071391349661282,0.129426129426129,0.111705685618729,0.0979508196721311,0.208271787296898,0.471407624633431,0.44804318488529,0.511204481792717,0.391509433962264,0.61042524005487,0.621052631578947,0.511949685534591,0.178376268540203
Ijaci,3130408,MG,0.209821598387158,0.289284352963598,0.335580071384325,0.313131313131313,0.358333333333333,0.398601398601399,0.5716794798712,0.204816835541699,0.155837173579109,0.0731198447355652,0.11062091503268,0.315254237288136,0.0857434368010046,0.372014260249554,0.395718090555214,0.405939536374319
Ingaí,3130804,MG,0.322949777495232,0.410416666666667,0.335399449035813,0.216140350877193,0.155555555555556,0.0909747292418772,0.202625570776256,0.0492487479131887,0.12280701754386,0.133908045977011,0.463651050080775,0.317128874388255,0.21239837398374,NA,0.420560747663551,0.460546282245827
Itumirim,3134301,MG,0.160498142888355,0.257553215838865,0.23673711909006,0.279475363346331,0.376674937965261,0.207632677400119,0.344484629294756,0.307716568544996,0.246774193548387,0.545380575486353,0.657230298393267,0.544161676646707,0.433212418649312,0.374134903419068,0.392905178211163,0.298182178413988
Itutinga,3134509,MG,0.181735419630156,0.232524964336662,0.0554949053857351,0.123646024933579,0.042375899152482,0.0315517475860193,0.15995115995116,0.10958904109589,0.186644772851669,0.38,0.366628830874007,0.315165876777251,0.321256038647343,NA,0.277301927194861,0.257889009793254
Lagoa Dourada,3137403,MG,0.145566922421142,0.206826952298491,0.196985698176025,0.255368016237581,0.356582031731932,0.435705257244511,0.517397999792366,0.814169818802042,0.852479949200039,0.774271709463599,0.327953174884711,0.421357913669065,0.602624633431085,0.910714285714286,0.927272727272727,0.931034482758621
Luminárias,3138708,MG,0.0520191649555099,0.110114477174368,0.117300010993441,0.0755366631243358,0.157924211312302,0.00456580125335725,0.0733918128654971,0.307524059492563,0.24469696969697,0.151061901061901,0.0774278215223097,0.179839156960621,0.122994076467421,0.60234375,0.0596676737160121,0.282442748091603
Nazareno,3144508,MG,0.123294395800357,0.241315423807318,0.0917468462689758,0.203447401774398,0.0804412719013627,0.139289740698985,0.235294117647059,0.610915492957746,0.48090311248206,0.461579951871214,0.330879504068191,0.54,0.557199772339215,0.564216449603624,NA,NA
Prados,3152709,MG,0.311166146884364,0.397260273972603,0.636363636363636,0.5875,0.698795180722892,0.716216216216216,0.681159420289855,0.688524590163934,0.7,0.682539682539683,0.634920634920635,0.616666666666667,0.520833333333333,0.724489795918367,0.272166105499439,0.976190476190476
Resende Costa,3154200,MG,0.227272727272727,0.387755102040816,0.359459888054223,0.312209206401584,0.351719265190768,0.18152643376524,0.223879903327756,0.325983889528193,0.331623265759419,0.440420530233773,0.421052631578947,0.424657534246575,0.500375883325816,0.483393608650771,0.470736842105263,0.646702665853396
Ritápolis,3156106,MG,0.0650277008310249,0.0830397912589693,0.0763271162123386,0.0642076502732241,0.124125874125874,0.0934988605013794,0.142857142857143,0.371154583812812,0.90625,0.885714285714286,0.888888888888889,0.794117647058823,0.352941176470588,0.941176470588235,1,1
Santo Antônio do Amparo,3159902,MG,0.356220239342019,0.347985036041242,0.283858845096242,0.325611045263799,0.27816091954023,0.362812999467235,0.44853871406838,0.431023058574079,0.33282183460209,0.277990627031095,0.38829453050674,0.270249407597118,0.354701443135178,0.546663258230199,0.490472027972028,0.770297747930932
São João del Rei,3162500,MG,0.365281030601516,0.390815714839834,0.424219326284731,0.411226281789343,0.425488709181489,0.525848352707536,0.532678289120178,0.599464410489167,0.608241638179751,0.648049033279961,0.59349109257543,0.660148687840234,0.724569665043765,0.726148128284618,0.682925019775937,0.692180779218639
São Tiago,3165008,MG,0.183925315686407,0.162309368191721,0.320383789586688,0.316766486347244,0.240710376203783,0.357528124518416,0.336461570148024,0.299597629382966,0.422789918525851,0.414974186821291,0.543152959124153,0.500094303189244,0.578091397849462,0.802134800037289,0.711186249647788,0.796512461897077
Tiradentes,3168804,MG,0.198071586138191,0.19479318091714,0.232527923410075,0.251420029895366,0.222202001819836,0.166634695313,0.187675070028011,0.290178571428571,0.796296296296296,0.481569246972091,0.618855761482675,0.657590948811112,0.9375,0.962962962962963,0.964285714285714,0.905192846369317
Santa Cruz de Minas,3157336,MG,0.173706896551724,0.0578312130108579,0.0250771221017017,0.24917593737124,0.131821998320739,0.186771210293526,0.200222882615156,0.0997023809523809,0.206386861313869,0.336399474375821,0.266998341625207,0.163780663780664,0.465483234714004,0.274124881740776,0.315142924639735,0.657860824742268
Arceburgo,3104106,MG,0.17295352148388,0.2162728594125,0.216738573783717,0.235770158207375,0.2210110260616,0.262013160915143,0.231509625126646,0.254358846345866,0.389342235410485,0.304622830899541,0.368983957219251,0.427393853259904,0.192289489970512,0.189735207584178,0.347441860465116,0.622549019607843
